dim_production_location_id,country_code,country_name,dim_production_id,production_code,production_name,dim_auditorium_id,production_location_id,sales_start_date,production_location_premiere_date,production_location_start_date,production_location_end_date,production_location_derniere_date,is_expired,production_location_capacity,production_location_description,production_location_type,show_in_group_sales_reporting,show_in_group_salesreporting_name
900,NL,Netherlands,218,HSM,Disney's High School Musical,183,NL - HSM - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
901,NL,Netherlands,219,JANTJES,De Jantjes,183,NL - JANTJES - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
902,NL,Netherlands,220,JESUS,Jesus Christ Superstar,183,NL - JESUS - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
903,NL,Netherlands,221,LS,Love Story,183,NL - LS - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
904,NL,Netherlands,222,MFL,My Fair Lady,183,NL - MFL - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
905,NL,Netherlands,223,NTT,Next To Normal,183,NL - NTT - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
906,NL,Netherlands,224,PETTI,Petticoat,183,NL - PETTI - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
907,NL,Netherlands,225,SUNSET,Sunset Boulevard,183,NL - SUNSET - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
908,NL,Netherlands,226,TITANIC,Titanic,183,NL - TITANIC - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
909,NL,Netherlands,227,TSOM03,The Sound Of Music 2003 - Tour,183,NL - TSOM03TOUR - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
910,NL,Netherlands,228,URINE,Urinetown,183,NL - URINE - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
911,NL,Netherlands,230,ZORRO,Zorro,183,NL - ZORRO - TOURNL - 1,2010-05-07 00:00:00.000,2011-04-17 00:00:00.000,2011-04-02 00:00:00.000,2012-01-08 00:00:00.000,2012-01-08 00:00:00.000,1,0,_N/A,Tour,0,No
912,NL,Netherlands,101,TSOM03,The Sound Of Music 2002,183,NL - TSOM03 - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
913,NL,Netherlands,118,CDR07,Ciske De Rat 2007,183,NL - CDR07 - TOURNL - 1,,,,,,1,0,_N/A,Tour,0,No
914,DE,Germany,7,MM,Mamma Mia!,6,DE - MM - OPH - 2,2019-11-14 00:00:00.000,2020-10-11 00:00:00.000,2020-10-13 00:00:00.000,2021-10-10 00:00:00.000,2022-10-10 00:00:00.000,1,1382,_N/A,Sit Down,1,Yes
915,DE,Germany,61,WI,Wicked - Die Hexen von Oz,5,DE - WI - TNF - 1,2019-12-12 00:00:00.000,2021-09-05 00:00:00.000,2021-08-31 00:00:00.000,2022-08-14 00:00:00.000,2022-08-14 00:00:00.000,1,1883,_N/A,Sit Down,1,Yes
916,FR,France,156,LRL,Le Roi Lion,23,FR - LRL - TMO - 0,2007-01-11 00:00:00.000,2007-10-04 00:00:00.000,2007-09-22 00:00:00.000,2010-07-25 00:00:00.000,2010-07-25 00:00:00.000,1,1596,Théâtre Mogador,Sit Down,1,Yes
917,DE,Germany,231,EIS,Die Eiskönigin,4,DE - EIS - TAE - 1,2020-01-30 00:00:00.000,2021-11-08 00:00:00.000,2021-10-29 00:00:00.000,,,0,1743,_N/A,Sit Down,1,Yes
918,FR,France,156,LRL,Le Roi Lion,23,FR - LRL - TMO - 2,2019-12-12 00:00:00.000,2020-11-11 00:00:00.000,2020-11-11 00:00:00.000,2022-07-31 00:00:00.000,2022-07-31 00:00:00.000,0,1598,Théâtre Mogador,Sit Down,1,Yes
919,US,United States of America,202,TIN,TINA - The Tina Turner Musical,184,US - TIN - LUFO - 1,2019-03-01 00:00:00.000,2019-11-07 00:00:00.000,2019-10-12 00:00:00.000,,,0,1500,_N/A,Sit Down,1,Yes
920,NL,Netherlands,190,LAZ,Lazarus,68,NL - LAZ - HEER - 1,2020-01-31 00:00:00.000,2020-04-14 00:00:00.000,2020-04-14 00:00:00.000,2020-04-18 00:00:00.000,2020-04-18 00:00:00.000,1,1053,_N/A,Tour,0,No
921,NL,Netherlands,190,LAZ,Lazarus,82,NL - LAZ - MART - 1,2020-01-31 00:00:00.000,2020-05-13 00:00:00.000,2020-05-13 00:00:00.000,2020-05-31 00:00:00.000,2020-05-31 00:00:00.000,0,1584,_N/A,Tour,0,No
922,NL,Netherlands,190,LAZ,Lazarus,88,NL - LAZ - OLUX - 1,2020-01-31 00:00:00.000,2020-04-22 00:00:00.000,2020-04-22 00:00:00.000,2020-05-10 00:00:00.000,2020-05-10 00:00:00.000,1,895,_N/A,Tour,0,No
923,DE,Germany,7,MM,Mamma Mia!,5,DE - MM - TNF - 1,2020-10-06 00:00:00.000,2022-09-11 00:00:00.000,2022-09-07 00:00:00.000,2023-09-06 00:00:00.000,,0,1883,_N/A,Sit Down,1,Yes
924,DE,Germany,7,MM,Mamma Mia!,9,DE - MM - TDW - 3,2020-04-17 00:00:00.000,2021-04-25 00:00:00.000,2021-04-23 00:00:00.000,2020-03-25 00:00:00.000,2021-10-03 00:00:00.000,1,1653,_N/A,Sit Down,1,Yes
925,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,59,NL - HGIM22 - CARRE - 1,2021-08-29 00:00:00.000,2022-01-27 00:00:00.000,2022-01-26 00:00:00.000,2022-07-24 00:00:00.000,2022-07-24 00:00:00.000,1,1756,_N/A,Tour,0,No
926,DE,Germany,7,MM,Mamma Mia!,5,DE - MM - TNF - 2,2020-10-06 00:00:00.000,2021-05-15 00:00:00.000,2021-05-17 00:00:00.000,,,0,1883,_N/A,Sit Down,1,Yes
927,NL,Netherlands,233,TSOM21,The Sound of Music,26,NL - TSOM21 - ACT - 1,2021-02-16 00:00:00.000,2021-07-11 00:00:00.000,2021-06-30 00:00:00.000,2021-08-08 00:00:00.000,2021-08-08 00:00:00.000,1,1034,_N/A,Tour,1,Yes
928,NL,Netherlands,233,TSOM21,The Sound of Music,54,NL - TSOM21 - AGN - 1,2021-02-16 00:00:00.000,,,,,1,800,_N/A,Tour,0,No
929,NL,Netherlands,233,TSOM21,The Sound of Music,56,NL - TSOM21 - AMP - 1,2021-02-16 00:00:00.000,,,,,1,850,_N/A,Tour,0,No
930,NL,Netherlands,233,TSOM21,The Sound of Music,61,NL - TSOM21 - CHASSE - 1,2021-02-16 00:00:00.000,,,,,1,1431,_N/A,Tour,0,No
931,NL,Netherlands,233,TSOM21,The Sound of Music,67,NL - TSOM21 - HARM - 1,2021-02-16 00:00:00.000,,,,,1,950,_N/A,Tour,0,No
932,NL,Netherlands,233,TSOM21,The Sound of Music,82,NL - TSOM21 - MART - 1,2021-02-16 00:00:00.000,,,,,1,1550,_N/A,Tour,0,No
933,NL,Netherlands,233,TSOM21,The Sound of Music,87,NL - TSOM21 - NLUX - 1,2021-02-16 00:00:00.000,,,,,1,1491,_N/A,Tour,0,No
934,NL,Netherlands,233,TSOM21,The Sound of Music,90,NL - TSOM21 - ORP - 1,2021-02-16 00:00:00.000,,,,,1,1284,_N/A,Tour,0,No
935,NL,Netherlands,233,TSOM21,The Sound of Music,92,NL - TSOM21 - PARKE - 1,2021-02-16 00:00:00.000,,,,,1,936,_N/A,Tour,0,No
936,NL,Netherlands,233,TSOM21,The Sound of Music,93,NL - TSOM21 - PARKH - 1,2021-02-16 00:00:00.000,,,,,1,920,_N/A,Tour,0,No
937,NL,Netherlands,233,TSOM21,The Sound of Music,100,NL - TSOM21 - SPIE - 1,2021-02-16 00:00:00.000,,,,,1,927,_N/A,Tour,0,No
938,NL,Netherlands,233,TSOM21,The Sound of Music,108,NL - TSOM21 - VRIJ - 1,2021-02-16 00:00:00.000,,,,,1,894,_N/A,Tour,0,No
939,NL,Netherlands,233,TSOM21,The Sound of Music,185,NL - TSOM21 - MAINDB - 1,2021-02-16 00:00:00.000,,,,,1,1350,_N/A,Tour,0,No
940,DE,Germany,234,KD,Ku'damm 56,9,DE - KD - TDW - 1,2021-03-22 00:00:00.000,2021-11-28 00:00:00.000,2021-11-24 00:00:00.000,2023-02-19 00:00:00.000,2023-02-19 00:00:00.000,0,1653,_N/A,Sit Down,1,Yes
941,NL,Netherlands,233,TSOM21,The Sound of Music,70,NL - TSOM21 - KAF - 1,2021-02-16 00:00:00.000,,,,,1,987,_N/A,Tour,0,No
942,NL,Netherlands,233,TSOM21,The Sound of Music,165,NL - TSOM21 - ATL - 1,2021-02-16 00:00:00.000,,,,,1,822,_N/A,Tour,0,No
943,NL,Netherlands,233,TSOM21,The Sound of Music,68,NL - TSOM21 - HEER - 1,2021-02-16 00:00:00.000,,,,,1,1057,_N/A,Tour,0,No
944,NL,Netherlands,233,TSOM21,The Sound of Music,110,NL - TSOM21 - WIL - 1,2021-02-16 00:00:00.000,,,,,1,970,_N/A,Tour,0,No
945,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,65,NL - HGIM22 - GOUDSE - 1,,,,,,1,813,_N/A,Tour,0,No
946,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,67,NL - HGIM22 - HARM - 1,,,,,,1,950,_N/A,Tour,0,No
947,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,86,NL - HGIM22 - NIJ - 1,,,,,,1,920,_N/A,Tour,0,No
948,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,87,NL - HGIM22 - NLUX - 1,,,,,,1,1535,_N/A,Tour,0,No
949,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,92,NL - HGIM22 - PARKE - 1,,,,,,1,932,_N/A,Tour,0,No
950,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,93,NL - HGIM22 - PARKH - 1,,,,,,1,920,_N/A,Tour,0,No
951,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,108,NL - HGIM22 - VRIJ - 1,,,,,,1,900,_N/A,Tour,0,No
952,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,165,NL - HGIM22 - ATL - 1,,,,,,1,822,_N/A,Tour,0,No
953,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,186,NL - HGIM22 - AMARED - 1,,,,,,1,1300,_N/A,Tour,0,No
954,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,56,NL - HGIM22 - AMP - 1,,,,,,1,849,_N/A,Tour,0,No
955,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,82,NL - HGIM22 - MART - 1,,,,,,1,1550,_N/A,Tour,0,No
956,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,90,NL - HGIM22 - ORP - 1,,,,,,1,1292,_N/A,Tour,0,No
957,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,55,NL - HGIM22 - ALM - 1,,,,,,1,825,_N/A,Tour,0,No
958,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,80,NL - HGIM22 - MAAS - 1,,,,,,1,764,_N/A,Tour,0,No
959,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,104,NL - HGIM22 - UTR - 1,,,,,,1,847,_N/A,Tour,0,No
960,DE,Germany,61,WI,Wicked - Die Hexen von Oz,2,DE - WI - APO - 1,,,,,,1,1875,_N/A,_N/A,0,No
961,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,61,NL - HGIM22 - CHASSE - 1,,,,,,1,1431,_N/A,Tour,0,No
962,NL,Netherlands,232,HGIM22,Hij Gelooft In Mij,100,NL - HGIM22 - SPIE - 1,,,,,,1,919,_N/A,Tour,0,No
963,NL,Netherlands,235,AIDA23,Aida,26,NL - AIDA23 - ACT - 1,,,,,,0,1863,_N/A,Sit Down,1,Yes
964,FR,France,236,PRO,Les Producteurs,187,FR - PRO - TDP - 1,2020-03-10 00:00:00.000,2021-12-02 00:00:00.000,2021-11-26 00:00:00.000,2022-07-17 00:00:00.000,2022-07-17 00:00:00.000,0,1046,Théâtre de Paris,Sit Down,1,Yes
965,DE,Germany,237,OB,Open Bar,188,DE - OB - OBTHH - 1,,,,,,0,2046,_N/A,F&B,0,No
966,DE,Germany,192,TIN,TINA - Das Tina Turner Musical,2,DE - TIN - APO - 1,2022-03-03 00:00:00.000,2023-03-16 00:00:00.000,2022-03-07 00:00:00.000,,,0,1842,_N/A,Sit Down,1,Yes
967,DE,Germany,13,TAR,Tarzan,12,DE - TAR - PAL - 1,2022-09-20 00:00:00.000,2023-11-16 00:00:00.000,2023-11-08 00:00:00.000,,,0,1800,_N/A,Sit Down,1,Yes
968,DE,Germany,238,RJ,ROMEO & JULIA - Liebe ist alles,9,DE - RJ - TDW - 1,2022-09-29 00:00:00.000,2023-03-19 00:00:00.000,2023-03-16 00:00:00.000,,,0,1637,_N/A,Sit Down,1,Yes
969,ES,Spain,239,ALA,"Aladdin, el musical",47,ES - ALA - COL - 1,2022-10-18 00:00:00.000,,,,,0,1396,_N/A,Sit Down,1,Yes
